CDUC,Local - Nome da Unidade de Conservação,Número da Estação Amostral,Nome da EA,km/dia de amostragem (esforço),data da amostragem ,Ano,Estação do ano,Horário de início  (hh:mm),Horário de término (hh:mm),"condição climática: aberto, nublado e chuvoso",nome dos observadores,Número do animal no guia,Classe,Ordem,Família,Gênero,Espécies,"Clasificação taxonômica (espécie, gênero, família ou ordem)",Espécies validadas para análise do ICMBio,Número do animal no guia validado,Clasificação taxonômica validada,horário do avistamento,n° de animais,total ou parcial?,distância (m)     do animal em relação a trilha,marcação no transecto,teve problema durante a amostragem?  ,Observações
118,Flona do Jamari,2,Potosí,,19/06/2018,19/06/2018,Seca,06:41:00,10:54:00,aberto,Estefano e Thalia,25,Aves,Tinamiformes,Tinamidae,Crypturellus,Tinamidae,f,,,,10:38:00,1,Parcial,0,4500,Nâo,
118,Flona do Jamari,2,Potosí,5000,20/06/2018,20/06/2018,Seca,06:38:00,10:50:00,aberto,Estefano e Thalia,142,Mamíferos,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta punctata,e,Dasyprocta cf. fuliginosa,137,E,07:25:00,1,total,12,1400,Nâo,
118,Flona do Jamari,2,Potosí,,20/06/2018,20/06/2018,Seca,06:38:00,10:50:00,aberto,Estefano e Thalia,25,Aves,Tinamiformes,Tinamidae,Crypturellus,Tinamidae,f,,,,10:11:00,1,total,10,3900,Nâo,
118,Flona do Jamari,2,Potosí,,20/06/2018,20/06/2018,Seca,06:38:00,10:50:00,aberto,Estefano e Thalia,224,Mamíferos,Primates,Cebidae,Sapajus,Sapajus apella,e,Sapajus apella,224,E,06:54:00,4,Parcial,0,1750,Nâo,
118,Flona do Jamari,2,Potosí,5000,21/06/2018,21/06/2018,Seca,06:37:00,10:40:00,aberto,Estefano e Thalia,142,Mamíferos,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta punctata,e,Dasyprocta cf. fuliginosa,137,E,07:38:00,1,total,6,800,Nâo,
118,Flona do Jamari,2,Potosí,,21/06/2018,21/06/2018,Seca,06:37:00,10:40:00,aberto,Estefano e Thalia,142,Mamíferos,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta punctata,e,Dasyprocta cf. fuliginosa,137,E,08:53:00,1,total,3,2400,Nâo,
118,Flona do Jamari,2,Potosí,,21/06/2018,21/06/2018,Seca,06:37:00,10:40:00,aberto,Estefano e Thalia,92,Mamíferos,Carnivora,Mustelidae,Eira,Eira barbara,e,Eira barbara,92,E,09:15:00,2,total,14,2950,Nâo,
118,Flona do Jamari,2,Potosí,,21/06/2018,21/06/2018,Seca,06:37:00,10:40:00,aberto,Estefano e Thalia,142,Mamíferos,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta punctata,e,Dasyprocta cf. fuliginosa,137,E,09:50:00,1,total,10.5,3800,Nâo,
118,Flona do Jamari,2,Potosí,,21/06/2018,21/06/2018,Seca,06:37:00,10:40:00,aberto,Estefano e Thalia,25,Aves,Tinamiformes,Tinamidae,Crypturellus,Tinamidae,f,,,,09:50:00,2,total,10.5,3800,Nâo,
118,Flona do Jamari,2,Potosí,,21/06/2018,21/06/2018,Seca,06:37:00,10:40:00,aberto,Estefano e Thalia,224,Mamíferos,Primates,Cebidae,Sapajus,Sapajus apella,e,Sapajus apella,224,E,10:03:00,2,Parcial,11,3850,Nâo,
118,Flona do Jamari,2,Potosí,,21/06/2018,21/06/2018,Seca,06:37:00,10:40:00,aberto,Estefano e Thalia,243,Mamíferos,Primates,Atelidae,Ateles,Ateles chamek,e,Ateles chamek,243,E,10:03:00,2,total,23,3900,Nâo,
118,Flona do Jamari,2,Potosí,5000,22/06/2018,22/06/2018,Seca,06:30:00,10:28:00,nublado,Estefano e Thalia,266,Mamíferos,Primates,Pitheciidae,Callicebus,Callicebus brunneus,e,Callicebus brunneus,266,E,06:39:00,3,total,4,2100,Nâo,
118,Flona do Jamari,2,Potosí,,22/06/2018,22/06/2018,Seca,06:30:00,10:28:00,nublado,Estefano e Thalia,243,Mamíferos,Primates,Atelidae,Ateles,Ateles chamek,e,Ateles chamek,243,E,09:02:00,2,total,42,2600,Nâo,
118,Flona do Jamari,2,Potosí,,22/06/2018,22/06/2018,Seca,06:30:00,10:28:00,nublado,Estefano e Thalia,12,Aves,Galliformes,Cracidae,Penelope,Penelope jacquacu,e,Penelope sp.,12,G,09:32:00,1,Parcial,7.5,3350,Nâo,
118,Flona do Jamari,4,""" Do Zé""",5000,13/06/2018,13/06/2018,Seca,07:10:00,12:00:00,aberto,Dyanara e Zeziel,54,Aves,Gruiformes,Psophiidae,Psophia,Psophia viridis,e,Psophia viridis,54,E,08:00:00,1,total,4.7,900,Nâo,
118,Flona do Jamari,4,""" Do Zé""",,13/06/2018,13/06/2018,Seca,07:10:00,12:00:00,aberto,Dyanara e Zeziel,266,Mamíferos,Primates,Pitheciidae,Callicebus,Callicebus brunneus,e,Callicebus brunneus,266,E,09:18:00,2,total,17.5,2250,Nâo,
118,Flona do Jamari,4,""" Do Zé""",,13/06/2018,13/06/2018,Seca,07:10:00,12:00:00,aberto,Dyanara e Zeziel,6,Aves,Galliformes,Cracidae,Pauxi,Pauxi tuberosa,e,Pauxi tuberosa,6,E,10:18:00,1,total,15,2750,Nâo,
118,Flona do Jamari,4,""" Do Zé""",,13/06/2018,13/06/2018,Seca,07:10:00,12:00:00,aberto,Dyanara e Zeziel,186,Mamíferos,Primates,Callitrichidae,Saguinus,Saguinus fuscicollis,e,Saguinus weddelli,197,E,10:21:00,2,Parcial,13.5,2750,Nâo,
118,Flona do Jamari,4,""" Do Zé""",,13/06/2018,13/06/2018,Seca,07:10:00,12:00:00,aberto,Dyanara e Zeziel,260,Mamíferos,Primates,Pitheciidae,Pithecia,Pithecia irrorata,e,Pithecia irrorata,260,E,10:29:00,2,total,0,2750,Nâo,
118,Flona do Jamari,4,""" Do Zé""",,13/06/2018,13/06/2018,Seca,07:10:00,12:00:00,aberto,Dyanara e Zeziel,183,Mamíferos,Primates,Callitrichidae,Mico,Mico rondoni,e,Mico rondoni,183,E,10:30:00,1,total,0,2800,Nâo,
118,Flona do Jamari,4,""" Do Zé""",5000,14/06/2018,14/06/2018,Seca,07:13:00,11:00:00,nublado,Zeziel e Tanara,12,Aves,Galliformes,Cracidae,Penelope,Penelope jacquacu,e,Penelope sp.,12,G,10:45:00,2,total,10.5,5000,Nâo,
118,Flona do Jamari,4,""" Do Zé""",5000,15/06/2018,15/06/2018,Seca,07:25:00,12:10:00,nublado,Dyanara e Tanara,218,Mamíferos,Primates,Cebidae,Saimiri,Saimiri ustus,e,Saimiri ustus,218,E,08:48:00,7,Parcial,17.5,2000,Nâo,
118,Flona do Jamari,4,""" Do Zé""",,15/06/2018,15/06/2018,Seca,07:25:00,12:10:00,nublado,Dyanara e Tanara,224,Mamíferos,Primates,Cebidae,Sapajus,Sapajus apella,e,Sapajus apella,224,E,08:50:00,5,total,11,2000,Nâo,
118,Flona do Jamari,4,""" Do Zé""",,15/06/2018,15/06/2018,Seca,07:25:00,12:10:00,nublado,Dyanara e Tanara,12,Aves,Galliformes,Cracidae,Penelope,Penelope jacquacu,e,Penelope sp.,12,G,09:14:00,1,total,13.5,2500,Nâo,
118,Flona do Jamari,4,""" Do Zé""",,15/06/2018,15/06/2018,Seca,07:25:00,12:10:00,nublado,Dyanara e Tanara,224,Mamíferos,Primates,Cebidae,Sapajus,Sapajus apella,e,Sapajus apella,224,E,11:07:00,8,total,22.5,4050,Nâo,
118,Flona do Jamari,4,""" Do Zé""",5000,16/06/2018,16/06/2018,Seca,07:25:00,11:10:00,aberto,Zeziel e Dyanara,218,Mamíferos,Primates,Cebidae,Saimiri,Saimiri ustus,e,Saimiri ustus,218,E,08:30:00,3,Parcial,0,1900,Nâo,
118,Flona do Jamari,4,""" Do Zé""",,16/06/2018,16/06/2018,Seca,07:25:00,11:10:00,aberto,Zeziel e Dyanara,224,Mamíferos,Primates,Cebidae,Sapajus,Sapajus apella,e,Sapajus apella,224,E,08:30:00,7,Parcial,0,1900,Nâo,
118,Flona do Jamari,4,""" Do Zé""",,16/06/2018,16/06/2018,Seca,07:25:00,11:10:00,aberto,Zeziel e Dyanara,186,Mamíferos,Primates,Callitrichidae,Saguinus,Saguinus fuscicollis,e,Saguinus weddelli,197,E,09:25:00,2,total,7,2900,Nâo,
118,Flona do Jamari,4,""" Do Zé""",,16/06/2018,16/06/2018,Seca,07:25:00,11:10:00,aberto,Zeziel e Dyanara,183,Mamíferos,Primates,Callitrichidae,Mico,Mico rondoni,e,Mico rondoni,183,E,09:35:00,2,Parcial,29.5,2950,Nâo,
118,Flona do Jamari,4,""" Do Zé""",,16/06/2018,16/06/2018,Seca,07:25:00,11:10:00,aberto,Zeziel e Dyanara,41,Aves,Tinamiformes,Tinamidae,Tinamus,Tinamus guttatus,e,Tinamus sp.,41,G,10:36:00,1,total,6.5,4500,Nâo,
118,Flona do Jamari,4,""" Do Zé""",5000,17/06/2018,17/06/2018,Seca,06:55:00,11:03:00,aberto,Tanara e José,12,Aves,Galliformes,Cracidae,Penelope,Penelope jacquacu,e,Penelope sp.,12,G,09:04:00,2,total,11.5,2250,Nâo,
118,Flona do Jamari,4,""" Do Zé""",,17/06/2018,17/06/2018,Seca,06:55:00,11:03:00,aberto,Tanara e José,32,Aves,Tinamiformes,Tinamidae,Crypturellus,Crypturellus strigulosus,e,Crypturellus sp.,32,G,10:06:00,1,total,0,4100,Nâo,
118,Flona do Jamari,4,""" Do Zé""",5000,18/06/2018,18/06/2018,Seca,07:14:00,11:28:00,aberto,Juvenal e Dyanara,142,Mamíferos,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta punctata,e,Dasyprocta cf. fuliginosa,137,E,07:25:00,1,total,14,150,Nâo,
118,Flona do Jamari,4,""" Do Zé""",,18/06/2018,18/06/2018,Seca,07:14:00,11:28:00,aberto,Juvenal e Dyanara,32,Aves,Tinamiformes,Tinamidae,Crypturellus,Crypturellus strigulosus,e,Crypturellus sp.,32,G,07:40:00,1,total,8,200,Nâo,
118,Flona do Jamari,4,""" Do Zé""",,18/06/2018,18/06/2018,Seca,07:14:00,11:28:00,aberto,Juvenal e Dyanara,41,Aves,Tinamiformes,Tinamidae,Tinamus,Tinamus guttatus,e,Tinamus sp.,41,G,09:11:00,1,total,1,2000,Nâo,
118,Flona do Jamari,4,""" Do Zé""",,18/06/2018,18/06/2018,Seca,07:14:00,11:28:00,aberto,Juvenal e Dyanara,35,Aves,Tinamiformes,Tinamidae,Crypturellus,Crypturellus variegatus,e,Crypturellus sp.,35,G,10:08:00,2,total,11.5,3550,Nâo,
118,Flona do Jamari,4,""" Do Zé""",,18/06/2018,18/06/2018,Seca,07:14:00,11:28:00,aberto,Juvenal e Dyanara,12,Aves,Galliformes,Cracidae,Penelope,Penelope jacquacu,e,Penelope sp.,12,G,10:26:00,2,total,9.5,3850,Nâo,
118,Flona do Jamari,4,""" Do Zé""",,18/06/2018,18/06/2018,Seca,07:14:00,11:28:00,aberto,Juvenal e Dyanara,142,Mamíferos,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta punctata,e,Dasyprocta cf. fuliginosa,137,E,10:55:00,1,total,5.5,4400,Nâo,
118,Flona do Jamari,4,""" Do Zé""",,18/06/2018,18/06/2018,Seca,07:14:00,11:28:00,aberto,Juvenal e Dyanara,260,Mamíferos,Primates,Pitheciidae,Pithecia,Pithecia irrorata,e,Pithecia irrorata,260,E,11:20:00,2,total,0,5000,Nâo,
118,Flona do Jamari,4,""" Do Zé""",,18/06/2018,18/06/2018,Seca,07:14:00,11:28:00,aberto,Juvenal e Dyanara,186,Mamíferos,Primates,Callitrichidae,Saguinus,Saguinus fuscicollis,e,Saguinus weddelli,197,E,11:21:00,3,total,7,5000,Nâo,
118,Flona do Jamari,4,""" Do Zé""",5000,19/06/2018,19/06/2018,Seca,07:25:00,12:07:00,aberto,Zeziel e Tanara,142,Mamíferos,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta punctata,e,Dasyprocta cf. fuliginosa,137,E,09:06:00,1,total,0,1400,Nâo,
118,Flona do Jamari,4,""" Do Zé""",,19/06/2018,19/06/2018,Seca,07:25:00,12:07:00,aberto,Zeziel e Tanara,32,Aves,Tinamiformes,Tinamidae,Crypturellus,Crypturellus strigulosus,e,Crypturellus sp.,32,G,11:40:00,1,Parcial,13,4400,Nâo,
118,Flona do Jamari,4,""" Do Zé""",5000,20/06/2018,20/06/2018,Seca,07:09:00,12:03:00,aberto,Dyanara e Tanara,12,Aves,Galliformes,Cracidae,Penelope,Penelope jacquacu,e,Penelope sp.,12,G,07:55:00,2,total,24,600,Nâo,
118,Flona do Jamari,4,""" Do Zé""",,20/06/2018,20/06/2018,Seca,07:09:00,12:03:00,aberto,Dyanara e Tanara,34,Aves,Tinamiformes,Tinamidae,Crypturellus,Crypturellus undulatus,e,Crypturellus sp.,34,G,09:15:00,1,total,12.5,1800,Nâo,
118,Flona do Jamari,4,""" Do Zé""",,20/06/2018,20/06/2018,Seca,07:09:00,12:03:00,aberto,Dyanara e Tanara,186,Mamíferos,Primates,Callitrichidae,Saguinus,Saguinus fuscicollis,e,Saguinus weddelli,197,E,09:25:00,2,Parcial,23.5,1950,Nâo,
118,Flona do Jamari,4,""" Do Zé""",,20/06/2018,20/06/2018,Seca,07:09:00,12:03:00,aberto,Dyanara e Tanara,12,Aves,Galliformes,Cracidae,Penelope,Penelope jacquacu,e,Penelope sp.,12,G,11:27:00,1,Parcial,14.5,4450,Nâo,
118,Flona do Jamari,4,""" Do Zé""",5000,21/06/2018,21/06/2018,Seca,07:25:00,12:05:00,aberto,Zeziel e Tanara,224,Mamíferos,Primates,Cebidae,Sapajus,Sapajus apella,e,Sapajus apella,224,E,08:00:00,4,Parcial,7,900,Nâo,
118,Flona do Jamari,4,""" Do Zé""",,21/06/2018,21/06/2018,Seca,07:25:00,12:05:00,aberto,Zeziel e Tanara,224,Mamíferos,Primates,Cebidae,Sapajus,Sapajus apella,e,Sapajus apella,224,E,08:35:00,1,Parcial,14.5,1550,Nâo,
118,Flona do Jamari,4,""" Do Zé""",,21/06/2018,21/06/2018,Seca,07:25:00,12:05:00,aberto,Zeziel e Tanara,224,Mamíferos,Primates,Cebidae,Sapajus,Sapajus apella,e,Sapajus apella,224,E,08:50:00,1,Parcial,44,1800,Nâo,
118,Flona do Jamari,4,""" Do Zé""",,21/06/2018,21/06/2018,Seca,07:25:00,12:05:00,aberto,Zeziel e Tanara,183,Mamíferos,Primates,Callitrichidae,Mico,Mico rondoni,e,Mico rondoni,183,E,09:10:00,1,Parcial,5,2000,Nâo,
118,Flona do Jamari,4,""" Do Zé""",,21/06/2018,21/06/2018,Seca,07:25:00,12:05:00,aberto,Zeziel e Tanara,224,Mamíferos,Primates,Cebidae,Sapajus,Sapajus apella,e,Sapajus apella,224,E,09:10:00,1,total,14,2000,Nâo,
118,Flona do Jamari,4,""" Do Zé""",,21/06/2018,21/06/2018,Seca,07:25:00,12:05:00,aberto,Zeziel e Tanara,186,Mamíferos,Primates,Callitrichidae,Saguinus,Saguinus fuscicollis,e,Saguinus weddelli,197,E,10:31:00,6,Parcial,12,3700,Nâo,
118,Flona do Jamari,4,""" Do Zé""",,21/06/2018,21/06/2018,Seca,07:25:00,12:05:00,aberto,Zeziel e Tanara,183,Mamíferos,Primates,Callitrichidae,Mico,Mico rondoni,e,Mico rondoni,183,E,10:31:00,4,Parcial,0,3700,Nâo,
118,Flona do Jamari,4,""" Do Zé""",,21/06/2018,21/06/2018,Seca,07:25:00,12:05:00,aberto,Zeziel e Tanara,166,Mamíferos,Rodentia,Sciuridae,Urosciurus,Urosciurus spadiceus,e,Urosciurus spadiceus,166,E,11:26:00,1,total,2,4300,Nâo,
118,Flona do Jamari,4,""" Do Zé""",5000,22/06/2018,22/06/2018,Seca,07:22:00,11:05:00,nublado,Zeziel e Dyanara,186,Mamíferos,Primates,Callitrichidae,Saguinus,Saguinus fuscicollis,e,Saguinus weddelli,197,E,08:00:00,4,Parcial,11.5,950,Nâo,
118,Flona do Jamari,4,""" Do Zé""",,22/06/2018,22/06/2018,Seca,07:22:00,11:05:00,nublado,Zeziel e Dyanara,32,Aves,Tinamiformes,Tinamidae,Crypturellus,Crypturellus strigulosus,e,Crypturellus sp.,32,G,08:13:00,2,total,0,1050,Nâo,
118,Flona do Jamari,4,""" Do Zé""",,22/06/2018,22/06/2018,Seca,07:22:00,11:05:00,nublado,Zeziel e Dyanara,54,Aves,Gruiformes,Psophiidae,Psophia,Psophia viridis,e,Psophia viridis,54,E,08:14:00,1,total,0,1050,Nâo,
118,Flona do Jamari,4,""" Do Zé""",,22/06/2018,22/06/2018,Seca,07:22:00,11:05:00,nublado,Zeziel e Dyanara,243,Mamíferos,Primates,Atelidae,Ateles,Ateles chamek,e,Ateles chamek,243,E,08:21:00,2,Parcial,32,1100,Nâo,
118,Flona do Jamari,4,""" Do Zé""",,22/06/2018,22/06/2018,Seca,07:22:00,11:05:00,nublado,Zeziel e Dyanara,12,Aves,Galliformes,Cracidae,Penelope,Penelope jacquacu,e,Penelope sp.,12,G,09:23:00,1,total,21,2050,Nâo,
118,Flona do Jamari,4,""" Do Zé""",,22/06/2018,22/06/2018,Seca,07:22:00,11:05:00,nublado,Zeziel e Dyanara,74,Mamíferos,cingulata,Dasypodidae,Cabassous,Cabassous unicintus,e,Cabassous unicintus,74,E,10:54:00,1,total,3,4900,Nâo,
118,Flona do Jamari,3,Rio Jacundá,5000,20/06/2018,20/06/2018,Seca,07:10:00,11:50:00,aberto,Samuel e Cleiton,243,Mamíferos,Primates,Atelidae,Ateles,Ateles chamek,e,Ateles chamek,243,E,07:36:00,3,Parcial,4.8,500,Nâo,
118,Flona do Jamari,3,Rio Jacundá,,20/06/2018,20/06/2018,Seca,07:10:00,11:50:00,aberto,Samuel e Cleiton,6,Aves,Galliformes,Cracidae,Pauxi,Pauxi tuberosa,e,Pauxi tuberosa,6,E,09:00:00,2,total,7,2100,Nâo,
118,Flona do Jamari,3,Rio Jacundá,,20/06/2018,20/06/2018,Seca,07:10:00,11:50:00,aberto,Samuel e Cleiton,260,Mamíferos,Primates,Pitheciidae,Pithecia,Pithecia irrorata,e,Pithecia irrorata,260,E,10:30:00,3,total,3.5,3750,Nâo,
118,Flona do Jamari,3,Rio Jacundá,5000,21/06/2018,21/06/2018,Seca,07:38:00,11:25:00,aberto,Cleiton e João Bosco,243,Mamíferos,Primates,Atelidae,Ateles,Ateles chamek,e,Ateles chamek,243,E,08:14:00,3,total,3.7,350,Nâo,
118,Flona do Jamari,3,Rio Jacundá,,21/06/2018,21/06/2018,Seca,07:38:00,11:25:00,aberto,Cleiton e João Bosco,243,Mamíferos,Primates,Atelidae,Ateles,Ateles chamek,e,Ateles chamek,243,E,08:29:00,6,Parcial,10.5,450,Nâo,
118,Flona do Jamari,3,Rio Jacundá,,21/06/2018,21/06/2018,Seca,07:38:00,11:25:00,aberto,Cleiton e João Bosco,266,Mamíferos,Primates,Pitheciidae,Callicebus,Callicebus brunneus,e,Callicebus brunneus,266,E,09:22:00,2,total,29,1500,Nâo,
118,Flona do Jamari,3,Rio Jacundá,,21/06/2018,21/06/2018,Seca,07:38:00,11:25:00,aberto,Cleiton e João Bosco,25,Aves,Tinamiformes,Tinamidae,Crypturellus,Crypturellus cinereus,e,Crypturellus sp.,25,G,11:01:00,1,total,1.5,4200,Nâo,
118,Flona do Jamari,3,Rio Jacundá,5000,22/06/2018,22/06/2018,Seca,07:33:00,11:16:00,aberto,Cleiton e João Bosco,224,Mamíferos,Primates,Cebidae,Sapajus,Sapajus apella,e,Sapajus apella,224,E,08:07:00,4,Parcial,7.3,350,Nâo,
118,Flona do Jamari,3,Rio Jacundá,,22/06/2018,22/06/2018,Seca,07:33:00,11:16:00,aberto,Cleiton e João Bosco,243,Mamíferos,Primates,Atelidae,Ateles,Ateles chamek,e,Ateles chamek,243,E,08:11:00,12,Parcial,1.7,350,Nâo,
118,Flona do Jamari,3,Rio Jacundá,,22/06/2018,22/06/2018,Seca,07:33:00,11:16:00,aberto,Cleiton e João Bosco,142,Mamíferos,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta punctata,e,Dasyprocta cf. fuliginosa,137,E,09:00:00,1,total,14,1450,Nâo,
118,Flona do Jamari,3,Rio Jacundá,,22/06/2018,22/06/2018,Seca,07:33:00,11:16:00,aberto,Cleiton e João Bosco,25,Aves,Tinamiformes,Tinamidae,Crypturellus,Crypturellus cinereus,e,Crypturellus sp.,25,G,09:48:00,1,total,0.5,2600,Nâo,
118,Flona do Jamari,3,Rio Jacundá,5000,23/06/2018,23/06/2018,Seca,07:38:00,10:57:00,aberto,Cleiton e João Bosco,266,Mamíferos,Primates,Pitheciidae,Callicebus,Callicebus brunneus,e,Callicebus brunneus,266,E,08:04:00,1,total,8.5,600,Nâo,
118,Flona do Jamari,3,Rio Jacundá,,23/06/2018,23/06/2018,Seca,07:38:00,10:57:00,aberto,Cleiton e João Bosco,142,Mamíferos,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta punctata,e,Dasyprocta cf. fuliginosa,137,E,08:09:00,1,Parcial,9.3,650,Nâo,
118,Flona do Jamari,3,Rio Jacundá,,23/06/2018,23/06/2018,Seca,07:38:00,10:57:00,aberto,Cleiton e João Bosco,142,Mamíferos,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta punctata,e,Dasyprocta cf. fuliginosa,137,E,09:35:00,1,Parcial,8,2900,Nâo,
118,Flona do Jamari,3,Rio Jacundá,,23/06/2018,23/06/2018,Seca,07:38:00,10:57:00,aberto,Cleiton e João Bosco,98,Mamíferos,Carnivora,Procyonidae,Nasua,Nasua nasua,e,Nasua nasua,98,E,10:06:00,7,Parcial,4,3600,Nâo,
118,Flona do Jamari,3,Rio Jacundá,,23/06/2018,23/06/2018,Seca,07:38:00,10:57:00,aberto,Cleiton e João Bosco,266,Mamíferos,Primates,Pitheciidae,Callicebus,Callicebus brunneus,e,Callicebus brunneus,266,E,10:35:00,3,Parcial,1.5,4750,Nâo,
118,Flona do Jamari,3,Rio Jacundá,5000,19/07/2018,19/07/2018,Seca,07:20:00,10:40:00,aberto,Bruno e Elder,12,Aves,Galliformes,Cracidae,Penelope,Penelope jacquacu,e,Penelope sp.,12,G,07:40:00,1,total,20,350,Nâo,
118,Flona do Jamari,3,Rio Jacundá,,19/07/2018,19/07/2018,Seca,07:20:00,10:40:00,aberto,Bruno e Elder,224,Mamíferos,Primates,Cebidae,Sapajus,Sapajus apella,e,Sapajus apella,224,E,07:45:00,5,total,15,550,Nâo,
118,Flona do Jamari,3,Rio Jacundá,,19/07/2018,19/07/2018,Seca,07:20:00,10:40:00,aberto,Bruno e Elder,243,Mamíferos,Primates,Atelidae,Ateles,Ateles chamek,e,Ateles chamek,243,E,07:50:00,5,total,15,800,Nâo,
118,Flona do Jamari,3,Rio Jacundá,,19/07/2018,19/07/2018,Seca,07:20:00,10:40:00,aberto,Bruno e Elder,12,Aves,Galliformes,Cracidae,Penelope,Penelope jacquacu,e,Penelope sp.,12,G,08:37:00,1,total,3,1950,Nâo,
118,Flona do Jamari,3,Rio Jacundá,,19/07/2018,19/07/2018,Seca,07:20:00,10:40:00,aberto,Bruno e Elder,121,Mamíferos,Artiodactyla,Tayassuidae,Pecari,Pecari tajacu,e,Pecari tajacu,121,E,08:41:00,2,total,5,2000,Nâo,
118,Flona do Jamari,3,Rio Jacundá,,19/07/2018,19/07/2018,Seca,07:20:00,10:40:00,aberto,Bruno e Elder,142,Mamíferos,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta punctata,e,Dasyprocta cf. fuliginosa,137,E,09:03:00,1,total,10,2800,Nâo,
118,Flona do Jamari,3,Rio Jacundá,,19/07/2018,19/07/2018,Seca,07:20:00,10:40:00,aberto,Bruno e Elder,224,Mamíferos,Primates,Cebidae,Sapajus,Sapajus apella,e,Sapajus apella,224,E,09:05:00,4,total,15,2850,Nâo,
118,Flona do Jamari,3,Rio Jacundá,,19/07/2018,19/07/2018,Seca,07:20:00,10:40:00,aberto,Bruno e Elder,142,Mamíferos,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta punctata,e,Dasyprocta cf. fuliginosa,137,E,09:12:00,1,total,2,2950,Nâo,
118,Flona do Jamari,3,Rio Jacundá,,19/07/2018,19/07/2018,Seca,07:20:00,10:40:00,aberto,Bruno e Elder,12,Aves,Galliformes,Cracidae,Penelope,Penelope jacquacu,e,Penelope sp.,12,G,09:35:00,2,total,45,3500,Nâo,
118,Flona do Jamari,3,Rio Jacundá,,19/07/2018,19/07/2018,Seca,07:20:00,10:40:00,aberto,Bruno e Elder,119,Mamíferos,Artiodactyla,Cervidae,Mazama,Mazama nemorivaga,e,Mazama nemorivaga,119,E,09:45:00,1,total,0,3950,Nâo,
118,Flona do Jamari,3,Rio Jacundá,5000,20/07/2018,20/07/2018,Seca,07:40:00,11:30:00,aberto,Bruno e Elder,119,Mamíferos,Artiodactyla,Cervidae,Mazama,Mazama nemorivaga,e,Mazama nemorivaga,119,E,07:44:00,1,total,15,50,Nâo,
118,Flona do Jamari,3,Rio Jacundá,,20/07/2018,20/07/2018,Seca,07:40:00,11:30:00,aberto,Bruno e Elder,115,Mamíferos,Artiodactyla,Cervidae,Mazama,Mazama americana,e,Mazama americana,115,E,08:08:00,1,total,20,750,Nâo,
118,Flona do Jamari,3,Rio Jacundá,,20/07/2018,20/07/2018,Seca,07:40:00,11:30:00,aberto,Bruno e Elder,142,Mamíferos,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta punctata,e,Dasyprocta cf. fuliginosa,137,E,08:53:00,1,total,10,1950,Nâo,
118,Flona do Jamari,3,Rio Jacundá,,20/07/2018,20/07/2018,Seca,07:40:00,11:30:00,aberto,Bruno e Elder,142,Mamíferos,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta punctata,e,Dasyprocta cf. fuliginosa,137,E,09:13:00,1,total,15,2800,Nâo,
118,Flona do Jamari,3,Rio Jacundá,,20/07/2018,20/07/2018,Seca,07:40:00,11:30:00,aberto,Bruno e Elder,119,Mamíferos,Artiodactyla,Cervidae,Mazama,Mazama nemorivaga,e,Mazama nemorivaga,119,E,10:25:00,1,total,25,4500,Nâo,
118,Flona do Jamari,3,Rio Jacundá,5000,21/07/2018,21/07/2018,Seca,07:40:00,11:00:00,aberto,Wanerson e Marcio,224,Mamíferos,Primates,Cebidae,Sapajus,Sapajus apella,e,Sapajus apella,224,E,09:20:00,1,total,40,3550,Nâo,
118,Flona do Jamari,3,Rio Jacundá,,21/07/2018,21/07/2018,Seca,07:40:00,11:00:00,aberto,Wanerson e Marcio,224,Mamíferos,Primates,Cebidae,Sapajus,Sapajus apella,e,Sapajus apella,224,E,09:40:00,1,total,0,3650,Nâo,
118,Flona do Jamari,3,Rio Jacundá,,21/07/2018,21/07/2018,Seca,07:40:00,11:00:00,aberto,Wanerson e Marcio,98,Mamíferos,Carnivora,Procyonidae,Nasua,Nasua nasua,e,Nasua nasua,98,E,10:43:00,1,total,2,4950,Nâo,
118,Flona do Jamari,3,Rio Jacundá,,21/07/2018,21/07/2018,Seca,07:40:00,11:00:00,aberto,Wanerson e Marcio,12,Aves,Galliformes,Cracidae,Penelope,Penelope jacquacu,e,Penelope sp.,12,G,10:43:00,2,total,5,4950,Nâo,
118,Flona do Jamari,3,Rio Jacundá,5000,22/07/2018,22/07/2018,Seca,08:06:00,11:47:00,aberto,Wanerson e Elder,127,Mamíferos,Rodentia,Caviidae,Hydrochoerus,Hydrochoerus hydrochoeris,e,Hydrochoerus hydrochoeris,127,E,08:57:00,2,total,8,2050,Nâo,
